CustomerID,gender,Senior Citizen,Partner,Dependents,tenure,PhoneService,MultpleLines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,customerID,SeniorCitizen,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1813-JLKWR,Female,0.0,1,1,64,1,0.0,No,,,,,,,One year,0.0,Bank transfer (automatic),19.7999992370605,1336.65002441406,0.0,,,,,,,,,,,,,,
0336-PIKEI,Male,1.0,1,0,72,1,0.0,DSL,1.0,1.0,1.0,1.0,1.0,0.0,Two year,0.0,Bank transfer (automatic),74.4000015258789,5360.75,0.0,,,,,,,,,,,,,,
7322-OCWHC,Male,1.0,1,0,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,0.0,0.0,Two year,1.0,Bank transfer (automatic),93.0500030517578,6735.0498046875,0.0,,,,,,,,,,,,,,
9537-VHDTA,Female,0.0,0,1,1,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0.0,Mailed check,51.2000007629395,51.2000007629395,0.0,,,,,,,,,,,,,,
4957-TIALW,Female,0.0,0,1,15,1,0.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,One year,0.0,Credit card (automatic),65.5999984741211,1010.0,0.0,,,,,,,,,,,,,,
2054-PJOCK,Female,0.0,0,0,60,1,1.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,0.0,Credit card (automatic),80.5500030517578,4847.0498046875,0.0,,,,,,,,,,,,,,
9150-HEPMB,Male,0.0,0,0,56,1,0.0,DSL,1.0,0.0,1.0,0.0,0.0,0.0,One year,0.0,Mailed check,52.7000007629395,3019.69995117188,0.0,,,,,,,,,,,,,,
9030-QGZNL,Female,0.0,0,0,8,1,0.0,No,,,,,,,Two year,0.0,Mailed check,20.8500003814697,161.649993896484,0.0,,,,,,,,,,,,,,
6204-IEUXJ,Female,0.0,0,0,3,1,0.0,Fiber optic,0.0,0.0,1.0,1.0,0.0,0.0,Month-to-month,0.0,Credit card (automatic),80.0999984741211,217.550003051758,1.0,,,,,,,,,,,,,,
3126-WQMGH,Female,0.0,1,0,49,1,1.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Credit card (automatic),52.1500015258789,2583.75,0.0,,,,,,,,,,,,,,
4529-CKBCL,Female,0.0,0,0,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1.0,Electronic check,80.1999969482422,146.050003051758,1.0,,,,,,,,,,,,,,
2506-CLAKW,Female,0.0,0,0,6,1,0.0,Fiber optic,1.0,1.0,1.0,1.0,0.0,1.0,Month-to-month,1.0,Bank transfer (automatic),98.1500015258789,567.450012207031,1.0,,,,,,,,,,,,,,
7176-WRTNX,Male,0.0,0,0,70,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1.0,Bank transfer (automatic),114.949996948242,7711.25,0.0,,,,,,,,,,,,,,
1583-IHQZE,Male,0.0,0,0,12,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,1.0,Mailed check,112.949996948242,1384.75,1.0,,,,,,,,,,,,,,
5732-IKGQH,Male,1.0,1,0,52,1,0.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,One year,1.0,Bank transfer (automatic),104.449996948242,5481.25,0.0,,,,,,,,,,,,,,
9239-GZHZE,Female,0.0,1,0,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1.0,Credit card (automatic),113.650001525879,8124.2001953125,0.0,,,,,,,,,,,,,,
7205-BAIAD,Female,0.0,0,0,40,1,0.0,No,,,,,,,Two year,1.0,Bank transfer (automatic),20.6000003814697,827.299987792969,0.0,,,,,,,,,,,,,,
0151-ONTOV,Female,0.0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0.0,Mailed check,70.9000015258789,70.9000015258789,1.0,,,,,,,,,,,,,,
4140-MUHUG,Female,1.0,0,0,3,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,1.0,Electronic check,86.8499984741211,220.949996948242,1.0,,,,,,,,,,,,,,
0093-EXYQL,Female,1.0,0,0,40,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1.0,Electronic check,91.5500030517578,3673.60009765625,0.0,,,,,,,,,,,,,,
8064-RAVOH,Male,0.0,0,1,1,1,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,49.8499984741211,49.8499984741211,0.0,,,,,,,,,,,,,,
0219-QAERP,Male,0.0,1,0,30,1,0.0,No,,,,,,,One year,0.0,Credit card (automatic),19.7999992370605,576.650024414063,0.0,,,,,,,,,,,,,,
0320-JDNQG,Male,0.0,1,1,23,1,0.0,Fiber optic,1.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,1.0,Electronic check,99.8499984741211,2331.30004882813,1.0,,,,,,,,,,,,,,
7180-PISOG,Male,0.0,1,1,1,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,74.5,74.5,1.0,,,,,,,,,,,,,,
9168-INPSZ,Female,1.0,1,0,44,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,0.0,Electronic check,104.150001525879,4495.64990234375,0.0,,,,,,,,,,,,,,
3571-RFHAR,Male,0.0,0,0,65,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,1.0,Electronic check,109.150001525879,6941.2001953125,1.0,,,,,,,,,,,,,,
0015-UOCOJ,Female,1.0,0,0,7,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,48.2000007629395,340.350006103516,0.0,,,,,,,,,,,,,,
5334-AFQJB,Male,1.0,0,0,72,1,1.0,No,,,,,,,Two year,1.0,Credit card (automatic),25.1000003814697,1789.90002441406,0.0,,,,,,,,,,,,,,
2754-SDJRD,Female,1.0,0,0,8,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,1.0,Credit card (automatic),100.150001525879,908.549987792969,0.0,,,,,,,,,,,,,,
9578-VRMNM,Female,0.0,0,0,16,1,1.0,DSL,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1.0,Credit card (automatic),65.1999969482422,1043.34997558594,1.0,,,,,,,,,,,,,,
1587-FKLZB,Male,1.0,1,1,66,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1.0,Credit card (automatic),99.5,6822.14990234375,1.0,,,,,,,,,,,,,,
6140-QNRQQ,Male,0.0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Mailed check,71.5500030517578,71.5500030517578,1.0,,,,,,,,,,,,,,
8963-JLGJT,Male,0.0,0,1,3,1,0.0,DSL,1.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,0.0,Mailed check,55.9000015258789,157.550003051758,0.0,,,,,,,,,,,,,,
4307-KTUMW,Male,0.0,1,0,53,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,0.0,Electronic check,93.9000015258789,5029.2001953125,1.0,,,,,,,,,,,,,,
1465-LNTLJ,Male,1.0,1,0,8,1,0.0,DSL,0.0,0.0,1.0,1.0,0.0,1.0,Month-to-month,1.0,Credit card (automatic),64.4000015258789,581.700012207031,0.0,,,,,,,,,,,,,,
5440-FLBQG,Male,1.0,1,0,69,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1.0,Bank transfer (automatic),108.400001525879,7318.2001953125,1.0,,,,,,,,,,,,,,
2135-DQWAQ,Female,0.0,0,0,5,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,1.0,Mailed check,85.3000030517578,420.450012207031,0.0,,,,,,,,,,,,,,
4056-QHXHZ,Female,0.0,1,1,72,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,Two year,0.0,Mailed check,107.449996948242,7576.7001953125,0.0,,,,,,,,,,,,,,
7470-MCQTK,Female,0.0,1,0,13,0,,DSL,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1.0,Bank transfer (automatic),48.75,633.400024414063,1.0,,,,,,,,,,,,,,
7488-MXJIV,Female,0.0,0,0,4,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1.0,Electronic check,85.6500015258789,321.649993896484,1.0,,,,,,,,,,,,,,
7401-JIXNM,Female,0.0,1,1,54,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0.0,Credit card (automatic),91.3000030517578,4965.0,0.0,,,,,,,,,,,,,,
9339-FIIJL,Male,0.0,1,0,72,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,0.0,Bank transfer (automatic),85.9499969482422,6151.89990234375,0.0,,,,,,,,,,,,,,
2027-FECZV,Male,0.0,0,0,12,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1.0,Electronic check,106.699996948242,1253.90002441406,1.0,,,,,,,,,,,,,,
2672-DZUOY,Male,0.0,0,0,1,0,,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,25.1499996185303,25.1499996185303,1.0,,,,,,,,,,,,,,
4706-DGAHW,Male,1.0,0,0,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0.0,Electronic check,45.2000007629395,45.2000007629395,0.0,,,,,,,,,,,,,,
3870-MQAMG,Female,0.0,1,0,54,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,One year,0.0,Electronic check,110.349998474121,5893.14990234375,1.0,,,,,,,,,,,,,,
6670-MFRPK,Male,0.0,1,1,69,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Two year,1.0,Credit card (automatic),79.1999969482422,5420.64990234375,0.0,,,,,,,,,,,,,,
6177-PEVRA,Female,0.0,0,0,48,1,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Two year,0.0,Credit card (automatic),55.5,2627.35009765625,0.0,,,,,,,,,,,,,,
4800-CZMPC,Female,0.0,1,1,48,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,1.0,1.0,One year,1.0,Credit card (automatic),103.25,5037.5498046875,1.0,,,,,,,,,,,,,,
4813-HQMGZ,Female,0.0,1,0,8,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,1.0,Month-to-month,1.0,Electronic check,90.25,743.75,0.0,,,,,,,,,,,,,,
7579-KKLOE,Male,0.0,1,1,71,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1.0,Mailed check,91.25,6589.60009765625,0.0,,,,,,,,,,,,,,
7377-DMMRI,Male,0.0,0,0,2,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,47.7999992370605,92.4499969482422,1.0,,,,,,,,,,,,,,
8402-EIVQS,Male,0.0,1,0,67,1,0.0,Fiber optic,1.0,1.0,0.0,0.0,1.0,1.0,One year,1.0,Credit card (automatic),100.900001525879,6733.14990234375,0.0,,,,,,,,,,,,,,
4947-DSMXK,Male,0.0,1,1,34,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1.0,Bank transfer (automatic),97.6999969482422,3410.0,0.0,,,,,,,,,,,,,,
7245-NIIWQ,Female,0.0,0,0,3,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,69.8499984741211,199.850006103516,0.0,,,,,,,,,,,,,,
0002-ORFBO,Female,0.0,1,1,9,1,0.0,DSL,0.0,1.0,0.0,1.0,1.0,0.0,One year,1.0,Mailed check,65.5999984741211,593.299987792969,0.0,,,,,,,,,,,,,,
3324-OIRTO,Male,0.0,1,1,71,1,0.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,One year,1.0,Bank transfer (automatic),104.650001525879,7288.39990234375,0.0,,,,,,,,,,,,,,
5414-OFQCB,Male,0.0,0,0,57,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,0.0,Two year,1.0,Credit card (automatic),90.4499969482422,5229.7998046875,0.0,,,,,,,,,,,,,,
4967-WPNCF,Male,0.0,0,0,72,0,,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1.0,Bank transfer (automatic),63.7000007629395,4464.7998046875,0.0,,,,,,,,,,,,,,
8552-OBVRU,Female,1.0,1,1,48,1,0.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1.0,Electronic check,104.5,5068.0498046875,0.0,,,,,,,,,,,,,,
8499-BRXTD,Male,0.0,0,0,18,1,0.0,No,,,,,,,One year,0.0,Mailed check,20.1000003814697,401.850006103516,0.0,,,,,,,,,,,,,,
9154-QDGTH,Male,0.0,1,1,43,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,One year,1.0,Credit card (automatic),104.300003051758,4451.85009765625,0.0,,,,,,,,,,,,,,
8197-BFWVU,Female,0.0,1,1,72,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1.0,Bank transfer (automatic),93.25,6688.9501953125,0.0,,,,,,,,,,,,,,
2577-GVSIL,Male,0.0,1,1,35,1,1.0,DSL,0.0,0.0,0.0,1.0,1.0,1.0,One year,1.0,Bank transfer (automatic),73.4499969482422,2661.10009765625,0.0,,,,,,,,,,,,,,
9367-OIUXP,Male,0.0,0,0,4,1,0.0,No,,,,,,,Month-to-month,0.0,Mailed check,20.7000007629395,73.0500030517578,0.0,,,,,,,,,,,,,,
6770-UAYGJ,Female,0.0,1,1,49,1,1.0,No,,,,,,,Two year,0.0,Mailed check,25.25,1211.65002441406,0.0,,,,,,,,,,,,,,
6463-HHXJR,Female,0.0,1,1,71,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,0.0,Two year,0.0,Bank transfer (automatic),100.5,7030.64990234375,0.0,,,,,,,,,,,,,,
7928-VJYAB,Male,0.0,1,1,11,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,0.0,Electronic check,90.5999984741211,1020.20001220703,0.0,,,,,,,,,,,,,,
1187-WILMM,Male,0.0,1,1,63,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1.0,Credit card (automatic),89.4000015258789,5597.64990234375,0.0,,,,,,,,,,,,,,
9776-OJUZI,Female,1.0,0,0,65,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,1.0,Bank transfer (automatic),95.4499969482422,6223.2998046875,0.0,,,,,,,,,,,,,,
1306-RPWXZ,Female,0.0,0,1,49,1,0.0,No,,,,,,,Two year,0.0,Credit card (automatic),20.4500007629395,1024.65002441406,0.0,,,,,,,,,,,,,,
8949-JTMAY,Female,0.0,0,0,29,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1.0,Credit card (automatic),98.5999984741211,2933.19995117188,1.0,,,,,,,,,,,,,,
2774-LVQUS,Female,1.0,1,0,15,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,0.0,0.0,Month-to-month,1.0,Electronic check,83.0500030517578,1258.30004882813,1.0,,,,,,,,,,,,,,
3097-PYWXL,Female,0.0,1,1,4,1,0.0,No,,,,,,,Month-to-month,1.0,Electronic check,19.9500007629395,82.9000015258789,0.0,,,,,,,,,,,,,,
2266-SJNAT,Female,0.0,1,0,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,One year,0.0,Credit card (automatic),109.150001525879,7789.60009765625,0.0,,,,,,,,,,,,,,
0869-PAPRP,Female,1.0,1,0,26,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,1.0,Credit card (automatic),85.6999969482422,2067.0,0.0,,,,,,,,,,,,,,
4238-JSSWH,Female,1.0,1,0,35,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,0.0,Bank transfer (automatic),102.050003051758,3452.55004882813,0.0,,,,,,,,,,,,,,
2972-YDYUW,Female,0.0,0,0,57,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,1.0,One year,0.0,Electronic check,94.6999969482422,5468.9501953125,0.0,,,,,,,,,,,,,,
1104-FEJAM,Male,0.0,1,1,28,1,1.0,DSL,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,0.0,Electronic check,64.4000015258789,1802.15002441406,0.0,,,,,,,,,,,,,,
2809-ILCYT,Female,0.0,1,0,25,1,1.0,No,,,,,,,One year,1.0,Mailed check,26.7999992370605,733.549987792969,0.0,,,,,,,,,,,,,,
5499-ECUTN,Female,0.0,1,0,47,1,0.0,DSL,1.0,0.0,1.0,0.0,1.0,0.0,One year,1.0,Credit card (automatic),66.0500030517578,3021.44995117188,0.0,,,,,,,,,,,,,,
4981-FLTMF,Female,0.0,1,1,57,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,0.0,Bank transfer (automatic),65.1999969482422,3687.85009765625,0.0,,,,,,,,,,,,,,
9121-PHQSR,Male,1.0,1,0,16,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1.0,Credit card (automatic),85.0500030517578,1391.15002441406,0.0,,,,,,,,,,,,,,
3113-IWHLC,Male,0.0,0,0,5,1,0.0,DSL,1.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1.0,Mailed check,55.7999992370605,274.350006103516,0.0,,,,,,,,,,,,,,
3211-ILJTT,Male,0.0,1,0,17,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Bank transfer (automatic),70.4000015258789,1214.05004882813,1.0,,,,,,,,,,,,,,
4612-THJBS,Female,1.0,0,0,56,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,1.0,Bank transfer (automatic),104.75,5510.64990234375,1.0,,,,,,,,,,,,,,
4277-BWBML,Male,0.0,1,1,72,1,0.0,No,,,,,,,Two year,0.0,Bank transfer (automatic),19.9500007629395,1322.84997558594,0.0,,,,,,,,,,,,,,
4094-NSEDU,Female,1.0,0,0,21,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1.0,Electronic check,94.25,1973.75,1.0,,,,,,,,,,,,,,
0234-TEVTT,Female,0.0,1,1,48,0,,DSL,1.0,0.0,1.0,0.0,0.0,1.0,One year,0.0,Credit card (automatic),45.0,2196.30004882813,0.0,,,,,,,,,,,,,,
4304-TSPVK,Female,0.0,1,0,68,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0.0,Bank transfer (automatic),114.900001525879,7843.5498046875,0.0,,,,,,,,,,,,,,
1552-AAGRX,Female,0.0,0,0,30,1,1.0,Fiber optic,1.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,0.0,Bank transfer (automatic),106.400001525879,3211.89990234375,0.0,,,,,,,,,,,,,,
2637-FKFSY,Female,0.0,1,0,3,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Mailed check,46.0999984741211,130.149993896484,0.0,,,,,,,,,,,,,,
9796-MVYXX,Female,1.0,0,0,14,0,,DSL,1.0,0.0,1.0,1.0,0.0,0.0,Two year,0.0,Mailed check,39.7000007629395,692.349975585938,0.0,,,,,,,,,,,,,,
7874-ECPQJ,Female,0.0,0,1,4,1,0.0,No,,,,,,,Month-to-month,1.0,Bank transfer (automatic),20.0499992370605,85.5,0.0,,,,,,,,,,,,,,
0020-INWCK,Female,0.0,1,1,71,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,1.0,Two year,1.0,Credit card (automatic),95.75,6849.39990234375,0.0,,,,,,,,,,,,,,
7089-RKVSZ,Male,0.0,1,1,8,1,1.0,No,,,,,,,One year,0.0,Mailed check,24.3999996185303,203.949996948242,0.0,,,,,,,,,,,,,,
2683-JXWQQ,Male,0.0,1,1,61,0,,DSL,1.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,0.0,Bank transfer (automatic),33.5999984741211,2117.19995117188,0.0,,,,,,,,,,,,,,
9548-ZMVTX,Male,0.0,1,1,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,0.0,0.0,Two year,0.0,Bank transfer (automatic),90.4499969482422,6565.85009765625,0.0,,,,,,,,,,,,,,
8739-XNIKG,Female,0.0,0,0,5,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1.0,Electronic check,84.0,424.75,0.0,,,,,,,,,,,,,,
9755-JHNMN,Female,0.0,0,0,49,1,0.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,0.0,Bank transfer (automatic),67.4000015258789,3306.85009765625,0.0,,,,,,,,,,,,,,
3981-QSVQI,Male,0.0,0,0,8,1,0.0,No,,,,,,,Month-to-month,1.0,Bank transfer (automatic),19.7000007629395,168.899993896484,0.0,,,,,,,,,,,,,,
2789-HQBOU,Male,0.0,0,0,3,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1.0,Electronic check,80.3499984741211,253.800003051758,0.0,,,,,,,,,,,,,,
9424-CMPOG,Male,0.0,1,1,9,1,0.0,No,,,,,,,Two year,0.0,Mailed check,19.6000003814697,197.399993896484,0.0,,,,,,,,,,,,,,
5067-WJEUN,Male,0.0,1,1,67,1,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Two year,1.0,Bank transfer (automatic),54.2000007629395,3838.19995117188,0.0,,,,,,,,,,,,,,
3450-WXOAT,Male,0.0,0,0,46,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Credit card (automatic),45.2000007629395,2065.14990234375,0.0,,,,,,,,,,,,,,
9251-WNSOD,Female,0.0,1,0,67,1,1.0,DSL,1.0,1.0,1.0,0.0,0.0,1.0,One year,0.0,Mailed check,75.0999984741211,5064.4501953125,0.0,,,,,,,,,,,,,,
6974-DAFLI,Female,0.0,1,0,55,1,0.0,No,,,,,,,One year,0.0,Electronic check,19.7000007629395,1140.05004882813,0.0,,,,,,,,,,,,,,
2616-UUTFK,Male,0.0,1,0,33,1,1.0,DSL,1.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,1.0,Bank transfer (automatic),72.75,2447.44995117188,0.0,,,,,,,,,,,,,,
7064-JHXCE,Male,0.0,1,1,62,1,0.0,No,,,,,,,Two year,0.0,Credit card (automatic),20.0499992370605,1263.90002441406,0.0,,,,,,,,,,,,,,
5103-MHMHY,Female,0.0,0,1,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0.0,Mailed check,45.9500007629395,45.9500007629395,1.0,,,,,,,,,,,,,,
7989-AWGEH,Male,0.0,1,1,49,0,,DSL,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1.0,Electronic check,39.2000007629395,1838.15002441406,0.0,,,,,,,,,,,,,,
4373-VVHQL,Male,0.0,0,0,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,44.75,44.75,0.0,,,,,,,,,,,,,,
4559-UWIHT,Male,0.0,1,0,14,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,82.6500015258789,1185.0,0.0,,,,,,,,,,,,,,
7268-IGMFD,Male,1.0,0,0,18,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,0.0,Month-to-month,0.0,Bank transfer (automatic),93.9000015258789,1743.90002441406,0.0,,,,,,,,,,,,,,
1846-XWOQN,Female,1.0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,70.1500015258789,70.1500015258789,1.0,,,,,,,,,,,,,,
0235-KGSLC,Female,0.0,0,0,1,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,1.0,Credit card (automatic),85.5500030517578,85.5500030517578,1.0,,,,,,,,,,,,,,
6650-BWFRT,Female,0.0,1,0,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1.0,Credit card (automatic),117.150001525879,8529.5,0.0,,,,,,,,,,,,,,
9570-KYEUA,Male,0.0,0,0,64,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,0.0,1.0,Two year,0.0,Credit card (automatic),99.25,6549.4501953125,0.0,,,,,,,,,,,,,,
6993-YGFJV,Male,0.0,1,0,69,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1.0,Bank transfer (automatic),112.550003051758,7806.5,0.0,,,,,,,,,,,,,,
2712-SYWAY,Female,0.0,0,0,1,1,1.0,No,,,,,,,Month-to-month,1.0,Electronic check,25.7000007629395,25.7000007629395,0.0,,,,,,,,,,,,,,
0730-BGQGF,Male,0.0,1,1,71,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0.0,Credit card (automatic),90.3000030517578,6287.2998046875,0.0,,,,,,,,,,,,,,
5498-IBWPI,Female,0.0,1,1,66,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,One year,1.0,Credit card (automatic),49.4000015258789,3251.85009765625,0.0,,,,,,,,,,,,,,
9101-NTIXF,Male,0.0,0,0,2,1,0.0,No,,,,,,,Month-to-month,0.0,Mailed check,19.3999996185303,50.5999984741211,0.0,,,,,,,,,,,,,,
0013-SMEOE,Female,1.0,1,0,71,1,0.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1.0,Bank transfer (automatic),109.699996948242,7904.25,0.0,,,,,,,,,,,,,,
9314-QDMDW,Male,0.0,0,0,11,1,0.0,DSL,0.0,1.0,0.0,0.0,1.0,0.0,One year,1.0,Electronic check,61.25,729.950012207031,0.0,,,,,,,,,,,,,,
9308-ANMVE,Male,0.0,0,1,47,1,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,55.2999992370605,2654.05004882813,0.0,,,,,,,,,,,,,,
2884-GBPFB,Female,0.0,1,0,35,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,70.3000030517578,2416.55004882813,1.0,,,,,,,,,,,,,,
3757-NJYBX,Male,1.0,1,0,32,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,0.0,Bank transfer (automatic),106.349998474121,3520.75,1.0,,,,,,,,,,,,,,
3413-DHLPB,Male,0.0,1,1,60,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,1.0,Month-to-month,1.0,Bank transfer (automatic),103.75,5969.9501953125,0.0,,,,,,,,,,,,,,
7649-PHJVR,Male,0.0,0,0,11,1,0.0,No,,,,,,,One year,0.0,Mailed check,19.5,226.800003051758,0.0,,,,,,,,,,,,,,
6114-TCFID,Female,0.0,0,0,29,0,,DSL,1.0,1.0,0.0,1.0,0.0,0.0,One year,0.0,Credit card (automatic),39.5,1082.75,0.0,,,,,,,,,,,,,,
3787-TRIAL,Male,0.0,1,1,21,0,,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1.0,Electronic check,26.0499992370605,565.75,0.0,,,,,,,,,,,,,,
